Date,Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,RainToday,RainTomorrow,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,TomorrowTemp
2016-07-27,Melbourne,0.4,2.0,1.9,3,37.0,12,15,9.0,11.0,0.0,0.0,12.2,8.6,10.3,12.2,6.0,9.5,5.1,70.8,0.433,100,8.33,1014.3,79.6,10.0,119.0,10.2,5.0,444,1048,0.75,11.3
2016-07-28,Melbourne,0.0,2.0,1.9,7,37.0,3,14,15.0,13.0,0.0,0.0,14.9,7.6,11.3,14.9,5.9,10.8,5.9,70.1,0.0,0,0.0,1022.9,72.1,10.2,39.0,3.3,2.0,443,1049,0.79,12.1
2016-07-29,Melbourne,0.0,2.2,0.5,6,31.0,3,14,15.0,11.0,0.0,1.0,15.0,10.5,12.1,15.0,10.5,12.1,8.5,79.3,2.216,100,8.33,1021.0,79.1,9.9,73.4,6.4,4.0,442,1050,0.83,11.6
2016-07-30,Melbourne,2.4,1.6,3.0,3,59.0,3,3,19.0,28.0,1.0,1.0,13.5,9.3,11.6,13.5,8.1,11.4,8.5,81.8,0.0,0,0.0,1018.5,81.5,10.0,103.1,8.9,4.0,442,1051,0.86,13.0
2016-07-31,Melbourne,2.0,1.4,9.1,6,52.0,3,7,11.0,15.0,1.0,1.0,16.5,10.5,13.0,16.5,10.5,13.0,7.5,71.5,2.02,100,12.5,1014.8,49.9,10.0,120.3,10.3,5.0,441,1052,0.9,12.4
2016-08-01,Melbourne,2.8,2.6,0.0,3,39.0,3,3,15.0,19.0,1.0,1.0,14.2,9.6,12.4,14.2,8.2,12.3,10.0,86.0,8.676,100,8.33,1011.6,78.0,9.8,34.6,3.0,2.0,440,1053,0.94,10.5
2016-08-02,Melbourne,14.4,1.6,5.3,8,44.0,8,11,15.0,17.0,1.0,1.0,12.8,8.4,10.5,12.8,7.0,10.1,6.5,76.5,4.794,100,12.5,1020.5,77.6,10.0,118.5,10.2,5.0,439,1053,0.97,10.2
2016-08-03,Melbourne,2.8,0.8,3.3,8,28.0,12,11,9.0,9.0,1.0,0.0,11.6,8.4,10.2,11.6,7.3,10.0,8.5,90.0,3.345,100,8.33,1026.5,92.9,9.8,131.1,11.3,5.0,438,1054,0.0,9.2
2016-08-04,Melbourne,0.8,1.8,7.8,9,26.0,5,2,7.0,13.0,0.0,0.0,14.5,5.3,9.2,14.5,5.3,9.0,5.5,80.3,0.023,100,8.33,1030.0,28.5,9.4,137.4,11.9,5.0,437,1055,0.04,8.3
2016-08-05,Melbourne,0.0,1.0,5.9,11,20.0,4,11,7.0,9.0,0.0,0.0,13.8,3.3,8.3,13.8,1.3,7.8,4.4,79.1,0.013,100,8.33,1031.0,49.3,10.3,125.9,10.9,5.0,436,1056,0.07,9.8
2016-08-06,Melbourne,0.0,1.4,0.2,4,17.0,4,10,6.0,6.0,0.0,0.0,13.6,6.2,9.8,13.6,4.4,9.4,4.4,71.0,0.0,0,0.0,1028.2,94.1,10.0,73.2,6.2,3.0,435,1057,0.1,11.2
2016-08-07,Melbourne,0.0,1.0,7.4,12,19.0,4,8,7.0,7.0,0.0,0.0,15.5,8.6,11.2,15.5,7.5,10.9,3.6,61.9,0.0,0,0.0,1026.1,63.8,10.0,141.3,12.3,5.0,434,1058,0.14,9.6
2016-08-08,Melbourne,0.0,2.6,5.9,3,46.0,3,3,9.0,28.0,0.0,0.0,13.6,4.9,9.6,13.6,2.8,8.8,3.4,66.5,0.0,0,0.0,1022.3,36.5,10.0,114.4,10.0,5.0,433,1058,0.17,14.7
2016-08-09,Melbourne,0.0,5.2,5.2,3,63.0,3,3,20.0,31.0,0.0,0.0,17.7,11.9,14.7,17.7,11.9,14.7,6.4,58.3,0.007,100,4.17,1011.4,57.7,10.0,86.3,7.3,5.0,431,1059,0.2,12.1
2016-08-10,Melbourne,0.0,4.0,7.2,6,52.0,6,6,22.0,33.0,0.0,1.0,14.9,9.0,12.1,14.9,6.9,11.9,5.1,63.0,6.734,100,8.33,1009.4,58.6,10.2,129.2,11.1,6.0,430,1060,0.23,10.8
2016-08-11,Melbourne,8.2,3.8,7.9,7,35.0,3,14,11.0,9.0,1.0,0.0,15.1,7.1,10.8,15.1,4.6,10.1,3.7,62.6,1.2,100,4.17,1018.4,46.8,10.0,132.7,11.3,5.0,429,1061,0.25,10.7
2016-08-12,Melbourne,0.0,3.0,5.8,6,46.0,3,3,19.0,22.0,0.0,1.0,13.5,8.0,10.7,13.5,5.7,10.0,5.4,70.2,0.0,0,0.0,1019.4,76.1,10.0,109.7,9.4,5.0,428,1062,0.3,11.6
2016-08-13,Melbourne,1.6,3.0,6.7,3,35.0,6,6,17.0,19.0,1.0,0.0,14.4,7.9,11.6,14.4,6.2,11.0,6.2,70.6,1.874,100,8.33,1020.8,54.3,10.0,130.8,11.3,6.0,427,1063,0.33,13.4
2016-08-14,Melbourne,0.2,2.4,6.3,6,26.0,5,13,9.0,9.0,0.0,0.0,18.3,8.6,13.4,18.3,8.6,13.3,7.2,68.1,0.202,100,8.33,1026.7,60.6,9.7,149.5,13.0,6.0,426,1063,0.36,13.7
2016-08-15,Melbourne,0.0,2.6,10.3,3,41.0,3,3,13.0,20.0,0.0,0.0,17.5,10.4,13.7,17.5,10.4,13.7,7.5,66.6,0.0,0,0.0,1029.0,37.1,10.0,162.4,14.1,6.0,424,1064,0.39,14.3
2016-08-16,Melbourne,0.0,4.0,8.0,3,50.0,3,3,15.0,24.0,0.0,0.0,17.8,10.4,14.3,17.8,10.4,14.3,7.4,63.9,0.0,0,0.0,1023.6,30.2,10.0,152.8,13.1,6.0,423,1065,0.43,13.0
2016-08-17,Melbourne,0.4,3.6,4.5,3,41.0,15,11,6.0,15.0,0.0,0.0,16.0,9.0,13.0,16.0,8.4,13.0,8.2,73.3,0.418,100,8.33,1021.8,59.9,9.9,112.7,9.8,4.0,422,1066,0.46,15.4
2016-08-18,Melbourne,0.0,2.0,9.6,3,50.0,3,3,13.0,28.0,0.0,0.0,20.8,7.2,15.4,20.8,4.8,15.0,7.8,63.5,0.187,100,4.17,1015.5,30.5,10.3,157.0,13.5,6.0,421,1067,0.5,13.9
2016-08-19,Melbourne,0.2,7.2,0.8,3,59.0,3,6,26.0,11.0,0.0,1.0,19.0,8.8,13.9,19.0,7.1,13.5,7.3,66.6,9.016,100,8.33,1007.4,81.5,9.9,35.5,3.1,2.0,419,1068,0.52,10.2
2016-08-20,Melbourne,9.4,2.0,9.7,6,43.0,6,7,13.0,26.0,1.0,1.0,13.3,7.0,10.2,13.3,4.3,9.1,3.9,66.0,0.392,100,8.33,1011.8,60.1,10.0,102.9,8.8,4.0,418,1069,0.56,12.2
2016-08-21,Melbourne,1.2,2.4,0.8,6,33.0,3,6,11.0,9.0,1.0,1.0,14.3,11.1,12.2,14.3,11.1,12.2,7.8,74.7,6.205,100,12.5,1014.1,87.4,10.0,113.0,9.9,4.0,417,1069,0.6,10.8
2016-08-22,Melbourne,5.6,1.6,5.1,11,35.0,3,6,7.0,6.0,1.0,1.0,14.8,8.2,10.8,14.8,8.2,10.8,8.2,84.7,6.726,100,12.5,1014.0,80.4,10.0,150.6,13.0,5.0,415,1070,0.63,10.0
2016-08-23,Melbourne,11.0,1.8,9.2,11,24.0,16,12,0.0,13.0,1.0,0.0,12.7,6.6,10.0,12.7,6.6,10.0,6.4,80.6,3.586,100,4.17,1017.0,43.4,10.0,162.2,14.1,6.0,414,1071,0.67,8.2
2016-08-24,Melbourne,0.0,2.4,7.9,8,26.0,5,11,9.0,15.0,0.0,1.0,11.9,3.8,8.2,11.9,1.4,7.8,5.6,84.6,0.007,100,4.17,1015.4,62.2,9.2,140.7,12.1,6.0,413,1072,0.7,9.6
2016-08-25,Melbourne,1.2,1.6,7.0,11,35.0,13,11,13.0,13.0,1.0,0.0,12.9,7.2,9.6,12.9,5.4,9.0,5.7,77.0,1.16,100,16.67,1015.6,67.0,10.2,153.9,13.3,6.0,411,1073,0.75,10.6
2016-08-26,Melbourne,0.6,2.4,3.2,12,24.0,7,13,9.0,11.0,0.0,0.0,13.5,7.1,10.6,13.5,6.3,10.4,3.9,64.8,0.041,100,4.17,1021.1,84.3,10.0,145.4,12.5,6.0,410,1074,0.77,12.0
2016-08-27,Melbourne,0.0,2.4,8.2,6,46.0,3,3,15.0,20.0,0.0,0.0,15.2,9.5,12.0,15.2,7.3,11.8,3.3,55.3,0.0,0,0.0,1020.7,67.1,10.0,159.5,13.9,6.0,408,1074,0.81,13.6
2016-08-28,Melbourne,0.0,4.6,2.4,5,33.0,3,11,9.0,9.0,0.0,0.0,18.5,10.7,13.6,18.5,10.7,13.6,4.8,56.2,0.0,0,0.0,1019.9,44.1,10.2,165.8,14.4,6.0,407,1075,0.85,13.8
2016-08-29,Melbourne,0.0,4.0,9.0,3,41.0,5,5,9.0,19.0,0.0,0.0,19.3,9.0,13.8,19.3,7.2,13.5,5.2,58.2,0.0,0,0.0,1022.8,31.5,10.0,177.4,15.4,7.0,406,1076,0.88,14.2
2016-08-30,Melbourne,0.0,4.0,0.0,3,50.0,5,5,9.0,19.0,0.0,0.0,16.5,10.4,14.2,16.5,10.4,14.2,8.0,66.9,0.365,100,4.17,1017.8,82.4,10.0,78.6,6.7,4.0,404,1077,0.92,15.8
2016-08-31,Melbourne,0.8,1.6,7.3,3,35.0,6,13,11.0,9.0,0.0,0.0,19.4,13.1,15.8,19.4,13.1,15.8,9.7,68.5,0.527,100,12.5,1013.5,77.6,10.0,173.2,14.9,7.0,403,1078,0.95,13.1
2016-09-01,Melbourne,0.0,3.4,1.2,11,20.0,13,11,6.0,9.0,0.0,0.0,15.1,11.5,13.1,15.1,11.5,13.1,9.6,79.5,0.379,100,16.67,1016.9,95.2,9.9,153.6,13.2,5.0,401,1079,0.0,12.0
2016-09-02,Melbourne,0.4,2.0,0.3,10,30.0,2,8,9.0,13.0,0.0,0.0,14.5,9.9,12.0,14.5,9.9,12.0,9.4,84.4,0.209,100,8.33,1010.9,96.1,9.8,115.9,10.0,5.0,400,1079,0.02,12.6
2016-09-03,Melbourne,0.2,1.6,3.1,11,37.0,13,10,9.0,7.0,0.0,0.0,15.4,10.1,12.6,15.4,10.1,12.6,6.7,68.3,0.223,100,8.33,1008.5,94.5,10.0,173.2,15.0,7.0,398,1080,0.06,13.6
2016-09-04,Melbourne,0.2,1.8,5.9,7,28.0,7,14,13.0,9.0,0.0,0.0,16.5,10.2,13.6,16.5,10.2,13.6,7.2,66.3,0.198,100,8.33,1022.3,82.7,10.0,166.9,14.7,6.0,397,1081,0.09,14.9
2016-09-05,Melbourne,0.0,2.6,7.0,3,24.0,7,10,11.0,2.0,0.0,0.0,17.8,13.0,14.9,17.8,13.0,14.9,8.5,66.2,0.0,0,0.0,1028.4,87.7,10.0,132.3,11.4,5.0,395,1082,0.12,14.6
2016-09-06,Melbourne,0.0,3.6,7.9,8,26.0,5,11,9.0,13.0,0.0,0.0,20.5,9.2,14.6,20.5,7.5,14.4,9.1,71.0,0.0,0,0.0,1028.6,54.9,10.0,172.5,14.7,7.0,394,1083,0.15,15.2
2016-09-07,Melbourne,0.0,3.8,10.1,6,43.0,5,3,11.0,24.0,0.0,0.0,20.6,9.7,15.2,20.6,8.4,15.2,9.4,71.5,0.0,0,0.0,1027.0,39.1,10.0,199.4,17.1,7.0,392,1084,0.19,18.9
2016-09-08,Melbourne,0.0,5.4,8.3,3,56.0,3,3,26.0,30.0,0.0,0.0,22.2,15.5,18.9,22.2,15.5,18.9,9.9,56.3,0.0,0,0.0,1018.8,42.2,10.0,201.0,17.3,7.0,391,1084,0.22,16.2
2016-09-09,Melbourne,0.6,5.4,0.0,5,44.0,3,3,20.0,7.0,0.0,1.0,19.9,11.5,16.2,19.9,11.5,16.2,12.5,79.8,6.714,100,16.67,1009.9,80.6,9.9,43.9,3.8,2.0,389,1085,0.25,12.3
2016-09-10,Melbourne,9.4,3.0,1.4,11,37.0,15,11,11.0,11.0,1.0,1.0,13.7,10.1,12.3,13.7,10.1,12.3,9.8,85.9,1.271,100,8.33,1016.0,91.4,8.8,198.7,17.1,7.0,388,1086,0.28,12.1
2016-09-11,Melbourne,1.2,1.2,7.2,3,28.0,7,6,13.0,15.0,1.0,1.0,16.0,7.4,12.1,16.0,5.4,11.9,7.5,75.6,0.189,100,4.17,1018.5,54.9,10.0,185.3,15.8,7.0,386,1087,0.31,11.2
2016-09-12,Melbourne,1.6,1.6,0.2,10,22.0,3,11,9.0,9.0,1.0,1.0,13.4,10.0,11.2,13.4,10.0,11.2,9.3,88.3,1.148,100,12.5,1020.8,93.9,9.2,102.9,9.0,4.0,385,1088,0.35,11.3
2016-09-13,Melbourne,9.0,3.6,0.0,10,20.0,5,2,9.0,9.0,1.0,1.0,13.0,9.6,11.3,13.0,8.3,11.2,10.9,97.4,17.823,100,12.5,1017.4,90.8,8.3,78.5,6.7,5.0,383,1089,0.38,12.6
2016-09-14,Melbourne,20.6,1.2,5.3,3,44.0,4,3,9.0,26.0,1.0,1.0,15.0,9.1,12.6,15.0,7.0,12.5,8.7,78.6,1.144,100,16.67,1005.6,89.0,9.9,155.7,13.3,7.0,381,1090,0.41,11.2
2016-09-15,Melbourne,2.0,3.2,1.0,15,37.0,7,15,11.0,7.0,1.0,1.0,14.0,8.6,11.2,14.0,7.1,10.7,8.9,85.9,13.116,100,12.5,1007.8,92.4,9.4,153.6,13.3,7.0,380,1090,0.44,12.4
2016-09-16,Melbourne,13.4,1.2,3.7,7,33.0,15,6,9.0,9.0,1.0,0.0,15.4,9.0,12.4,15.4,8.7,12.3,5.6,64.8,0.013,100,8.33,1016.9,85.0,10.0,210.3,18.2,7.0,378,1091,0.48,15.3
2016-09-17,Melbourne,0.0,3.6,9.9,3,43.0,3,3,20.0,22.0,0.0,0.0,19.4,11.8,15.3,19.4,11.8,15.3,7.6,60.9,0.0,0,0.0,1016.1,66.0,10.0,230.0,19.8,8.0,377,1092,0.5,11.9
2016-09-18,Melbourne,0.4,5.4,0.2,3,33.0,15,8,7.0,11.0,0.0,0.0,15.8,9.4,11.9,15.8,8.0,11.7,7.4,74.0,0.773,100,12.5,1011.3,90.2,9.8,137.0,11.9,6.0,375,1093,0.55,11.7
2016-09-19,Melbourne,0.2,1.6,7.7,8,26.0,13,8,9.0,6.0,0.0,0.0,15.7,8.5,11.7,15.7,7.5,11.4,5.4,66.9,0.004,100,4.17,1012.6,63.8,10.0,190.6,16.4,7.0,374,1094,0.58,13.9
2016-09-20,Melbourne,0.0,2.6,10.0,6,48.0,3,3,20.0,22.0,0.0,1.0,18.0,9.3,13.9,18.0,7.9,13.6,5.4,57.7,0.0,0,0.0,1013.6,45.1,10.0,239.9,20.8,8.0,372,1095,0.62,12.9
2016-09-21,Melbourne,1.2,5.2,2.0,11,35.0,15,11,4.0,11.0,1.0,1.0,14.9,11.0,12.9,14.9,11.0,12.9,9.8,81.8,1.105,100,12.5,1010.9,71.9,10.0,130.6,11.2,7.0,371,1095,0.65,11.6
2016-09-22,Melbourne,1.2,2.2,0.2,8,44.0,13,8,13.0,15.0,1.0,0.0,13.0,9.8,11.6,13.0,8.6,11.5,7.9,78.5,0.688,100,8.33,1016.8,95.1,9.8,206.1,17.7,7.0,369,1096,0.69,12.8
2016-09-23,Melbourne,0.6,1.6,5.9,8,20.0,2,12,7.0,9.0,0.0,0.0,16.4,9.9,12.8,16.4,8.7,12.8,8.5,75.1,0.007,100,4.17,1014.7,70.2,10.0,217.4,18.9,8.0,367,1097,0.75,14.8
2016-09-24,Melbourne,0.0,3.4,7.9,3,54.0,3,3,19.0,28.0,0.0,1.0,19.5,10.1,14.8,19.5,10.1,14.8,8.5,68.7,0.011,100,4.17,1008.1,55.6,9.6,210.0,18.1,8.0,366,1098,0.76,11.8
2016-09-25,Melbourne,5.8,4.4,8.4,11,31.0,13,8,13.0,9.0,1.0,0.0,13.8,9.5,11.8,13.8,7.9,11.7,6.7,71.8,6.102,100,8.33,1011.0,54.8,9.8,249.0,21.4,8.0,364,1099,0.79,11.8
2016-09-26,Melbourne,0.6,4.0,5.1,6,31.0,7,13,11.0,13.0,0.0,1.0,16.2,8.1,11.8,16.2,6.1,11.2,6.1,71.3,7.396,100,12.5,1011.4,79.2,9.7,220.0,19.0,8.0,363,1100,0.83,10.9
2016-09-27,Melbourne,12.6,3.4,8.1,15,33.0,14,11,11.0,11.0,1.0,1.0,14.1,7.5,10.9,14.1,5.9,10.6,7.5,79.9,8.089,100,12.5,1011.5,57.2,9.9,233.1,20.2,7.0,361,1101,0.86,13.6
2016-09-28,Melbourne,2.2,2.4,7.8,5,43.0,3,5,17.0,24.0,1.0,1.0,18.5,7.5,13.6,18.5,5.8,13.1,7.1,67.8,0.014,100,4.17,1007.3,44.5,10.0,256.0,22.1,8.0,360,1101,0.9,13.3
2016-09-29,Melbourne,1.8,5.6,5.4,3,48.0,6,3,17.0,20.0,1.0,1.0,15.6,9.8,13.3,15.6,7.7,13.0,6.9,67.1,1.157,100,12.5,989.7,77.1,10.0,193.7,16.8,7.0,358,1102,0.93,12.3
2016-09-30,Melbourne,2.0,4.4,5.6,6,24.0,6,11,13.0,9.0,1.0,1.0,15.6,9.3,12.3,15.6,7.6,12.1,7.5,73.9,2.0,100,12.5,992.5,75.2,9.9,175.9,15.1,6.0,357,1103,0.97,14.2
2016-10-01,Melbourne,1.6,2.6,4.9,7,37.0,7,15,11.0,13.0,1.0,0.0,18.3,12.0,14.2,18.3,12.0,14.2,8.7,70.4,0.188,100,12.5,1002.8,80.8,9.7,171.6,14.8,6.0,355,1104,0.0,17.8
2016-10-02,Melbourne,0.0,7.2,6.9,5,69.0,5,3,15.0,37.0,0.0,1.0,23.5,12.4,17.8,23.5,12.4,17.8,7.3,52.3,0.0,0,0.0,1001.1,43.2,9.9,222.0,18.2,8.0,414,1165,0.04,13.5
2016-10-03,Melbourne,9.2,6.4,9.6,6,56.0,6,6,19.0,30.0,1.0,1.0,15.5,11.3,13.5,15.5,11.3,13.5,7.0,66.8,9.535,100,12.5,995.8,80.6,9.9,179.6,15.6,7.0,412,1166,0.07,12.0
2016-10-04,Melbourne,2.0,5.0,5.4,15,61.0,3,15,15.0,20.0,1.0,1.0,15.5,9.5,12.0,15.5,7.7,11.7,5.9,67.1,3.215,100,16.67,1001.8,74.4,10.0,135.4,11.7,5.0,411,1167,0.1,12.2
2016-10-05,Melbourne,2.8,4.8,0.0,3,46.0,3,7,17.0,13.0,1.0,0.0,16.5,8.5,12.2,16.5,6.3,11.5,6.0,66.1,0.011,100,4.17,1013.2,68.5,10.0,96.4,8.4,4.0,409,1168,0.13,18.6
2016-10-06,Melbourne,0.0,1.6,10.9,3,46.0,3,6,13.0,20.0,0.0,0.0,26.2,10.9,18.6,26.2,10.9,18.6,10.0,60.0,0.035,100,4.17,1015.6,45.0,10.0,271.5,23.6,9.0,408,1169,0.17,18.3
2016-10-07,Melbourne,0.0,10.0,0.0,6,48.0,3,13,22.0,6.0,0.0,0.0,22.2,13.2,18.3,22.2,13.2,18.3,8.9,56.2,0.0,0,0.0,1013.4,70.1,9.8,133.7,11.6,5.0,406,1170,0.2,12.7
2016-10-08,Melbourne,0.0,2.4,11.0,8,28.0,12,11,7.0,15.0,0.0,0.0,15.9,9.4,12.7,15.9,8.9,12.7,6.6,67.6,0.0,0,0.0,1020.3,39.2,10.1,292.5,25.1,9.0,405,1170,0.23,16.6
2016-10-09,Melbourne,0.0,5.8,2.2,3,80.0,5,3,24.0,39.0,0.0,0.0,21.5,9.7,16.6,21.5,7.9,16.5,8.3,59.8,0.726,100,4.17,1008.1,64.1,10.0,146.2,12.8,6.0,403,1171,0.25,13.6
2016-10-10,Melbourne,0.8,5.6,5.9,14,48.0,6,15,15.0,17.0,0.0,1.0,17.0,9.5,13.6,17.0,7.6,13.4,4.2,53.8,1.197,100,12.5,1008.7,50.6,10.0,203.6,17.8,6.0,402,1172,0.3,11.0
2016-10-11,Melbourne,1.4,4.4,7.7,14,33.0,13,8,13.0,13.0,1.0,0.0,13.8,7.5,11.0,13.8,5.6,10.3,4.2,63.3,0.014,100,4.17,1016.2,67.5,10.0,227.9,19.9,8.0,400,1173,0.33,11.9
2016-10-12,Melbourne,0.0,4.8,2.2,8,39.0,7,8,13.0,13.0,0.0,1.0,14.3,10.7,11.9,14.3,10.7,11.9,6.3,69.4,3.902,100,8.33,1018.3,85.4,9.9,152.2,13.1,5.0,399,1174,0.36,11.2
2016-10-13,Melbourne,4.2,3.4,11.8,8,35.0,9,11,9.0,17.0,1.0,0.0,14.3,6.9,11.2,14.3,5.7,10.8,3.9,62.1,0.191,100,8.33,1025.0,32.2,10.0,305.0,26.3,9.0,397,1175,0.4,13.7
2016-10-14,Melbourne,0.2,4.4,12.0,3,41.0,5,3,9.0,19.0,0.0,0.0,22.0,4.8,13.7,22.0,2.7,13.4,4.9,60.3,0.0,0,0.0,1023.0,2.1,10.0,307.0,26.4,9.0,396,1176,0.43,18.7
2016-10-15,Melbourne,0.0,7.6,8.9,3,59.0,6,3,26.0,31.0,0.0,0.0,24.5,11.6,18.7,24.5,11.6,18.7,6.7,47.5,0.0,0,0.0,1013.5,60.1,10.0,158.0,13.5,7.0,394,1177,0.46,17.8
2016-10-16,Melbourne,0.0,11.6,0.8,3,57.0,3,8,26.0,11.0,0.0,1.0,22.5,11.0,17.8,22.5,11.0,17.8,8.1,56.4,5.981,100,4.17,1002.1,74.7,9.9,148.8,12.9,7.0,393,1178,0.5,13.7
2016-10-17,Melbourne,9.8,2.2,9.4,6,39.0,14,13,9.0,13.0,1.0,0.0,18.5,9.7,13.7,18.5,8.8,13.7,5.6,60.9,4.35,100,8.33,1007.3,67.0,10.0,279.3,24.2,9.0,392,1179,0.53,12.3
2016-10-18,Melbourne,1.0,5.6,4.7,11,41.0,14,15,13.0,17.0,0.0,1.0,15.6,9.2,12.3,15.6,7.4,11.9,5.7,65.0,2.52,100,16.67,1010.1,81.7,10.0,199.0,17.1,7.0,390,1180,0.56,11.4
2016-10-19,Melbourne,2.6,3.6,10.4,6,26.0,14,8,9.0,13.0,1.0,0.0,15.9,7.3,11.4,15.9,5.6,10.7,3.1,57.8,0.004,100,4.17,1019.2,38.0,10.0,274.0,23.8,9.0,389,1181,0.6,15.4
2016-10-20,Melbourne,0.0,4.8,12.3,3,59.0,3,3,22.0,28.0,0.0,0.0,21.4,7.0,15.4,21.4,5.1,15.0,3.6,47.4,0.0,0,0.0,1016.7,24.3,10.0,312.8,27.1,10.0,387,1182,0.63,14.3
2016-10-21,Melbourne,0.0,12.2,0.1,3,59.0,3,11,28.0,9.0,0.0,1.0,19.9,8.8,14.3,19.9,8.4,14.2,7.1,67.0,15.721,100,8.33,1011.9,73.3,9.8,70.2,6.2,2.0,386,1183,0.67,9.7
2016-10-22,Melbourne,16.4,2.2,5.2,8,57.0,13,11,13.0,26.0,1.0,1.0,12.0,7.0,9.7,12.0,4.7,8.7,6.0,78.0,4.881,100,12.5,1019.3,74.3,9.5,204.3,17.6,7.0,385,1184,0.7,10.9
2016-10-23,Melbourne,8.8,5.6,6.0,11,37.0,15,11,7.0,20.0,1.0,0.0,13.0,8.0,10.9,13.0,6.4,10.6,5.6,70.8,2.533,100,12.5,1025.0,90.3,10.0,318.3,27.4,10.0,384,1185,0.75,12.5
2016-10-24,Melbourne,0.4,2.4,7.9,11,26.0,11,11,6.0,11.0,0.0,0.0,15.7,10.5,12.5,15.7,10.5,12.5,6.1,65.4,0.182,100,4.17,1020.6,74.5,10.0,265.8,22.9,10.0,382,1186,0.77,18.1
2016-10-25,Melbourne,0.2,6.0,8.4,3,57.0,3,3,19.0,28.0,0.0,0.0,25.1,9.9,18.1,25.1,8.3,18.0,6.8,52.3,0.0,0,0.0,1012.4,45.7,10.0,275.3,23.8,10.0,381,1187,0.8,16.1
2016-10-26,Melbourne,0.0,7.2,1.5,3,33.0,13,8,9.0,17.0,0.0,0.0,21.0,10.5,16.1,21.0,10.5,16.1,8.8,65.0,0.217,100,4.17,1011.6,75.7,9.5,152.9,13.2,5.0,380,1188,0.84,12.7
2016-10-27,Melbourne,0.2,1.8,10.5,11,41.0,10,11,15.0,20.0,0.0,0.0,15.0,10.2,12.7,15.0,10.2,12.7,5.6,63.5,0.03,100,8.33,1020.0,47.7,10.0,321.7,27.6,10.0,378,1189,0.87,11.9
2016-10-28,Melbourne,0.0,5.6,12.5,12,31.0,12,11,2.0,11.0,0.0,0.0,16.4,6.3,11.9,16.4,6.3,11.9,6.3,69.7,0.0,0,0.0,1019.3,21.3,10.0,297.5,25.5,10.0,377,1190,0.91,16.5
2016-10-29,Melbourne,0.0,4.6,9.5,3,37.0,7,5,2.0,19.0,0.0,0.0,24.5,9.4,16.5,24.5,8.2,16.4,7.8,63.4,0.0,0,0.0,1015.0,54.9,10.0,325.3,28.0,10.0,376,1191,0.94,19.7
2016-10-30,Melbourne,0.0,7.0,7.1,7,57.0,3,14,19.0,20.0,0.0,1.0,27.4,9.2,19.7,26.7,6.8,19.5,8.3,49.8,1.832,100,4.17,1001.6,42.9,10.0,247.9,21.3,10.0,375,1192,0.98,12.2
2016-10-31,Melbourne,1.8,9.8,9.5,7,44.0,14,13,15.0,11.0,1.0,0.0,16.0,7.9,12.2,16.0,5.3,11.5,3.0,53.8,0.378,100,12.5,1012.1,51.9,10.0,257.5,22.1,8.0,374,1193,0.0,13.5
2016-11-01,Melbourne,0.4,4.6,8.7,6,35.0,7,15,11.0,11.0,0.0,0.0,17.6,9.4,13.5,17.6,7.7,13.4,5.8,60.5,0.508,100,8.33,1011.5,59.3,10.0,240.1,20.7,8.0,373,1194,0.04,13.8
2016-11-02,Melbourne,0.4,4.2,6.7,14,30.0,15,7,11.0,7.0,0.0,0.0,18.2,9.7,13.8,18.2,8.1,13.6,6.3,61.0,0.007,100,4.17,1015.7,70.3,10.0,203.6,17.5,6.0,372,1195,0.08,14.7
2016-11-03,Melbourne,0.0,3.6,12.9,11,26.0,15,11,11.0,15.0,0.0,0.0,18.7,10.1,14.7,18.7,10.1,14.7,7.7,64.4,0.0,0,0.0,1018.0,33.4,10.0,316.0,27.2,10.0,370,1196,0.11,19.2
2016-11-04,Melbourne,0.0,5.6,11.8,15,59.0,3,6,20.0,24.0,0.0,0.0,28.9,10.3,19.2,27.5,10.3,18.9,7.1,52.9,0.0,0,0.0,1008.7,27.1,10.0,340.9,29.3,10.0,369,1198,0.15,13.2
2016-11-05,Melbourne,0.0,12.8,5.5,15,44.0,15,15,17.0,17.0,0.0,0.0,16.1,10.2,13.2,16.1,10.2,13.2,4.2,54.9,0.007,100,4.17,1010.4,83.0,9.9,269.8,23.2,9.0,368,1199,0.18,16.5
2016-11-06,Melbourne,0.0,5.8,9.6,15,35.0,12,8,20.0,9.0,0.0,0.0,21.0,12.4,16.5,21.0,12.4,16.5,6.9,53.9,0.014,100,8.33,1010.1,61.1,10.0,211.1,18.2,8.0,367,1200,0.21,18.1
2016-11-07,Melbourne,0.0,7.0,5.1,3,59.0,3,14,30.0,13.0,0.0,0.0,25.5,13.8,18.1,25.5,13.8,18.1,9.2,57.7,0.307,100,8.33,1004.2,70.4,10.0,137.3,11.8,6.0,366,1201,0.25,14.2
2016-11-08,Melbourne,0.2,5.8,12.7,11,30.0,12,11,11.0,17.0,0.0,0.0,17.7,11.0,14.2,17.7,11.0,14.2,6.4,60.5,0.007,100,4.17,1010.9,44.3,10.2,346.2,29.9,10.0,365,1202,0.25,13.6
